[Epoch: 143], Train accuracy: 89.55%, Test accuracy: 93.99%
[Epoch: 144], Train accuracy: 89.52%, Test accuracy: 93.99%
[Epoch: 145], Train accuracy: 89.54%, Test accuracy: 94.04%
[Epoch: 146], Train accuracy: 89.51%, Test accuracy: 94.02%
[Epoch: 147], Train accuracy: 89.52%, Test accuracy: 94.08%
[Epoch: 148], Train accuracy: 89.53%, Test accuracy: 94.10%
[Epoch: 149], Train accuracy: 89.52%, Test accuracy: 94.11%
[Epoch: 150], Train accuracy: 89.50%, Test accuracy: 94.11%
[Epoch: 151], Train accuracy: 89.48%, Test accuracy: 94.11%
[Epoch: 152], Train accuracy: 89.60%, Test accuracy: 94.11%
[Epoch: 153], Train accuracy: 89.64%, Test accuracy: 94.10%
[Epoch: 154], Train accuracy: 89.60%, Test accuracy: 94.11%
[Epoch: 155], Train accuracy: 89.71%, Test accuracy: 94.15%
[Epoch: 156], Train accuracy: 89.69%, Test accuracy: 94.22%
[Epoch: 157], Train accuracy: 89.71%, Test accuracy: 94.22%
[Epoch: 158], Train accuracy: 89.75%, Test accuracy: 94.24%
[Epoch: 159], Train accuracy: 89.69%, Test accuracy: 94.18%
[Epoch: 160], Train accuracy: 89.65%, Test accuracy: 94.21%
[Epoch: 161], Train accuracy: 89.69%, Test accuracy: 94.25%
[Epoch: 162], Train accuracy: 89.67%, Test accuracy: 94.27%
[Epoch: 163], Train accuracy: 89.68%, Test accuracy: 94.25%
[Epoch: 164], Train accuracy: 89.68%, Test accuracy: 94.25%
[Epoch: 165], Train accuracy: 89.75%, Test accuracy: 94.24%
[Epoch: 166], Train accuracy: 89.77%, Test accuracy: 94.29%
[Epoch: 167], Train accuracy: 89.81%, Test accuracy: 94.32%
[Epoch: 168], Train accuracy: 89.81%, Test accuracy: 94.32%
[Epoch: 169], Train accuracy: 89.75%, Test accuracy: 94.30%
[Epoch: 170], Train accuracy: 89.74%, Test accuracy: 94.29%
[Epoch: 171], Train accuracy: 89.72%, Test accuracy: 94.30%
[Epoch: 172], Train accuracy: 89.71%, Test accuracy: 94.32%
[Epoch: 173], Train accuracy: 89.69%, Test accuracy: 94.35%
[Epoch: 174], Train accuracy: 89.72%, Test accuracy: 94.35%
[Epoch: 175], Train accuracy: 89.75%, Test accuracy: 94.36%
[Epoch: 176], Train accuracy: 89.82%, Test accuracy: 94.35%
[Epoch: 177], Train accuracy: 89.82%, Test accuracy: 94.36%
[Epoch: 178], Train accuracy: 89.92%, Test accuracy: 94.43%
[Epoch: 179], Train accuracy: 89.85%, Test accuracy: 94.41%
[Epoch: 180], Train accuracy: 89.81%, Test accuracy: 94.41%
[Epoch: 181], Train accuracy: 89.92%, Test accuracy: 94.47%
[Epoch: 182], Train accuracy: 89.95%, Test accuracy: 94.49%
[Epoch: 183], Train accuracy: 89.96%, Test accuracy: 94.49%
[Epoch: 184], Train accuracy: 89.96%, Test accuracy: 94.47%
[Epoch: 185], Train accuracy: 90.01%, Test accuracy: 94.53%
[Epoch: 186], Train accuracy: 89.98%, Test accuracy: 94.52%
[Epoch: 187], Train accuracy: 90.00%, Test accuracy: 94.52%
[Epoch: 188], Train accuracy: 90.05%, Test accuracy: 94.53%
[Epoch: 189], Train accuracy: 90.05%, Test accuracy: 94.52%
[Epoch: 190], Train accuracy: 90.04%, Test accuracy: 94.53%
[Epoch: 191], Train accuracy: 90.07%, Test accuracy: 94.55%
[Epoch: 192], Train accuracy: 90.06%, Test accuracy: 94.53%
[Epoch: 193], Train accuracy: 90.04%, Test accuracy: 94.53%
[Epoch: 194], Train accuracy: 90.00%, Test accuracy: 94.55%
[Epoch: 195], Train accuracy: 89.99%, Test accuracy: 94.55%
[Epoch: 196], Train accuracy: 89.98%, Test accuracy: 94.57%
[Epoch: 197], Train accuracy: 89.96%, Test accuracy: 94.58%
[Epoch: 198], Train accuracy: 89.95%, Test accuracy: 94.60%
[Epoch: 199], Train accuracy: 89.87%, Test accuracy: 94.52%
[Epoch: 200], Train accuracy: 89.89%, Test accuracy: 94.47%
[Epoch: 201], Train accuracy: 89.87%, Test accuracy: 94.50%
[Epoch: 202], Train accuracy: 89.89%, Test accuracy: 94.52%
[Epoch: 203], Train accuracy: 89.91%, Test accuracy: 94.52%
[Epoch: 204], Train accuracy: 89.88%, Test accuracy: 94.53%
[Epoch: 205], Train accuracy: 89.86%, Test accuracy: 94.52%
[Epoch: 206], Train accuracy: 89.88%, Test accuracy: 94.52%
[Epoch: 207], Train accuracy: 89.91%, Test accuracy: 94.55%
[Epoch: 208], Train accuracy: 89.88%, Test accuracy: 94.55%
[Epoch: 209], Train accuracy: 89.88%, Test accuracy: 94.50%
[Epoch: 210], Train accuracy: 89.85%, Test accuracy: 94.49%
[Epoch: 211], Train accuracy: 89.84%, Test accuracy: 94.49%
[Epoch: 212], Train accuracy: 89.84%, Test accuracy: 94.47%
[Epoch: 213], Train accuracy: 89.82%, Test accuracy: 94.46%
[Epoch: 214], Train accuracy: 89.85%, Test accuracy: 94.49%
[Epoch: 215], Train accuracy: 89.91%, Test accuracy: 94.46%
[Epoch: 216], Train accuracy: 89.92%, Test accuracy: 94.36%
[Epoch: 217], Train accuracy: 89.91%, Test accuracy: 94.38%
[Epoch: 218], Train accuracy: 89.92%, Test accuracy: 94.39%
[Epoch: 219], Train accuracy: 89.94%, Test accuracy: 94.39%
